,odid,display_name,od_name,production_year,running_time,sequel,opening_weekend_revenue,opening_weekend_theaters,maximum_theaters,theatrical_engagements,production_budget,domestic_box_office,international_box_office,inflation_adjusted_domestic_box_office,name_length,source_category.fiction_tale_novel,source_category.music_dance,source_category.original_screenplay,source_category.others,source_category.play_TV_movie_film,source_category.real_factual,source_category.NA,production_companies_size.Big_15,production_companies_size.Extra_small,production_companies_size.Large,production_companies_size.Medium,production_companies_size.NULL,production_companies_size.Others,production_companies_size.Small,Rank.others.x,Rank.act_1000,Rank.act_250,Rank.act_500.x,Rank.act_750,genre.Action,genre.Adventure,genre.Comedy,genre.Concert/Performance,genre.Documentary,genre.Drama,genre.Horror,genre.Musical,genre.Others,genre.Thriller/Suspense,genre.Western,rating.G,rating.NC-17,rating.Not Rated,rating.Open,rating.PG,rating.PG-13,rating.R,Rank.others.y,Rank.dir_100,Rank.dir_20,Rank.dir_200,Rank.dir_500,Rank.dir_900,Rank.others
7890,175920100,Carl,Carl,2012,90,0,2592,1,1,1,0,2592,0,2740,4,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7891,175990100,Robot & Frank,Robot and Frank,2012,90,0,35539,2,209,1098,2500000,3317468,1616888,3512916,13,0,0,1,0,0,0,0,,,,,,,,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
7892,176050100,Hamnden,Hamnden,2005,90,0,2313,2,2,5,0,10960,0,11600,7,1,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,,,,,,
7893,176070100,Long men fei jia,Long men fei jia,2011,122,0,95452,15,15,18,0,170276,84960442,180326,16,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,
7894,176080100,Follow Me: The Yoni Netanyahu Story,Follow Me The Yoni Netanyahu Story,2012,87,0,7882,1,19,56,0,112679,0,119327,35,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7895,176090100,The Invisible War,Invisible War The,2012,99,0,19600,4,19,25,0,71968,0,75912,17,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
7896,176100100,The Imposter,Imposter The,2012,99,0,22379,1,31,223,0,901954,2330763,955203,12,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,
7897,176110100,Alpeis,Alpeis,2011,93,0,2628,2,3,11,0,16057,139434,17003,6,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7898,176130100,Liberal Arts,Liberal Arts,2012,97,0,27435,4,32,186,0,319176,824774,338018,12,0,0,1,0,0,0,0,,,,,,,,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,,,,,,
7899,176140100,How to Survive a Plague,How to Survive a Plague,2012,109,0,28250,4,15,56,0,123814,9575,131120,23,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7900,176180100,White House Down,White House Down,2013,131,0,24852258,3222,3222,12479,150000000,73103784,132336603,75801338,16,0,0,1,0,0,0,0,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,
7901,176190100,Ruby Sparks,Ruby Sparks,2012,104,0,140822,13,261,1015,0,2540106,6242872,2690080,11,0,0,1,0,0,0,0,,,,,,,,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
7902,176330100,DeadTime,DeadTime,2012,102,0,0,0,18,47,0,156072,0,165287,8,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7903,176340100,C_line et Julie vont en bateau - Phantom Ladies Over Paris,Celine et Julie vont en bateau Phantom Ladies Over Paris,1974,0,0,0,0,2,5,0,31452,0,33307,58,0,0,0,0,0,0,1,,,,,,,,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,,,,,,
7904,176370100,Flight,Flight,2012,138,0,24900566,1884,2638,18458,31000000,93772375,66786063,99280742,6,0,0,1,0,0,0,0,,,,,,,,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
7905,176420100,Hit & Run,Hit and Run (2012),2012,95,0,4526222,2870,2870,8675,22000000,13749300,3467655,14561122,9,0,0,1,0,0,0,0,,,,,,,,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,
7906,176550100,Chely Wright: Wish Me Away,Chely Wright Wish Me Away,2012,96,0,5026,3,4,16,0,18618,0,19709,26,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7907,176580100,Bachelorette,Bachelorette,2012,93,0,181494,47,60,146,3000000,446770,12130631,473142,12,0,0,0,0,1,0,0,,,,,,,,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
7908,176590100,Paranoia,Paranoia,2012,146,0,3528376,2459,2459,5713,40000000,7388654,8784939,7661294,8,0,0,1,0,0,0,0,,,,,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,
7909,176600100,Ouwehoeren,Ouwehoeren,2011,70,0,7628,1,1,7,0,30810,0,32590,10,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7910,176610100,Spring Breakers,Spring Breakers,2012,0,0,263002,3,1379,4363,5000000,14124286,17024965,14645473,15,0,0,1,0,0,0,0,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,
7911,176620100,The Color Wheel,Color Wheel The,2012,83,0,3884,2,3,9,0,13266,0,14044,15,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
7912,176670100,Grassroots,Grassroots,2012,100,0,6497,1,1,1,0,6497,0,6879,10,0,0,0,0,0,1,0,,,,,,,,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,,,,,,
7913,176710100,Snitch,Snitch (2013),2012,95,0,13167607,2511,2511,14910,15000000,42930462,14977272,44514607,6,0,0,1,0,0,0,0,,,,,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,
7914,176720100,The Internship,Internship The,2013,119,0,17325307,3366,3399,11821,58000000,44672764,49000000,46321198,14,0,0,1,0,0,0,0,,,,,,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
7915,176730100,BRO',BRO,2012,89,0,5737,1,1,2,0,9329,0,9872,4,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,
7916,176740100,Da-reun na-ra-e-suh,Da reun na ra e suh,2012,0,0,3207,1,7,23,0,25079,1026847,26217,19,0,0,0,0,0,0,1,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,,,,,
7917,176790100,Patagonia Rising,Patagonia Rising,2010,88,0,981,1,1,2,0,2064,0,2183,16,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7918,176820100,Ichimei,Ichimei,2011,128,0,10920,2,8,14,0,75688,0,80152,7,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,,,,,,
7919,176830100,Pitch Perfect,Pitch Perfect,2012,112,0,5149433,335,2787,17223,17000000,65001093,51043254,68831447,13,0,0,0,0,0,1,0,,,,,,,,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
7920,176870100,The Day,Day The,2011,90,0,10121,12,12,14,0,20984,3702,22221,7,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,
7921,176940100,The Heat,Heat The,2013,117,0,39115043,3181,3184,21400,43000000,159581587,70146187,165470202,8,0,0,1,0,0,0,0,,,,,,,,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
7922,176950100,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,2014,130,1,72611427,3967,3969,21830,170000000,208545589,495000000,215182283,30,0,0,0,1,0,0,0,,,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
7923,176960100,X-Men: Days of Future Past,X Men Days of Future Past,2014,131,1,90823660,3996,4001,23983,200000000,233921534,513941241,241365787,26,1,0,0,0,0,0,0,,,,,,,,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
7924,176980100,One Direction: This is Us,One Direction This is Us,2013,92,0,15815497,2735,2735,9764,10000000,28873374,39668412,29938808,25,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
7925,177020100,La nouvelle guerre des boutons,nouvelle guerre des boutons La,2011,99,0,4737,5,35,54,0,45602,9263952,48287,30,0,0,0,1,0,0,0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7926,177030100,Amour,Amour,2012,127,0,68266,3,333,1885,9700000,6738954,30048090,6994506,5,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,,,,,,
7927,177040100,Jack Reacher,Jack Reacher,2012,130,0,15210156,3352,3352,16875,60000000,80070736,137300000,84458079,12,1,0,0,0,0,0,0,,,,,,,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
7928,177050100,Rowdy Rathore,Rowdy Rathore,2012,0,0,0,0,120,163,0,777373,31430975,823265,13,0,0,0,0,0,0,1,,,,,,,,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,,,,,,
7929,177080100,2016: ObamaÍs America,2016 Obama s America,2012,0,0,31610,1,2017,9022,2500000,33349941,0,35319095,21,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
7930,177140100,Stolen,Stolen (2012),2012,96,0,183125,141,141,240,35000000,289773,17677973,306877,6,0,0,1,0,0,0,0,,,,,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
7931,177200100,Deadly Renovations,Deadly Renovations,2010,84,0,42588,13,13,36,0,146146,0,154775,18,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7932,177250100,Evocateur: The Morton Downey Jr. Movie,Evocateur The Morton Downey Jr Movie,2012,90,0,3936,5,5,40,0,21652,0,22449,38,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,
7933,177290100,Deadfall,Deadfall,2012,94,0,19391,11,17,50,6000000,66351,1607284,70197,8,0,0,1,0,0,0,0,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,,,,
7934,177330100,Dorfman in Love,Dorfman,2011,92,0,8757,9,9,19,0,13737,0,14238,15,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,
7935,177440100,Ferrari Ki Sawaari,Ferrari Ki Sawaari,2012,0,0,0,0,99,198,0,420046,6056990,444843,18,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7936,177450100,Sushi: The Global Catch,Sushi The Global Catch,2012,75,0,516,1,2,5,0,5757,0,6061,23,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7937,177480100,Bol Bachchan,Bol Bachchan,2012,0,0,533965,98,98,220,0,1257892,26307892,1332159,12,0,0,0,0,0,0,1,,,,,,,,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,,,,,,
7938,177500100,Lovelace,Lovelace,2012,92,0,184536,118,118,177,0,352755,85015,365769,8,0,0,0,0,0,1,0,,,,,,,,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,
7939,177510100,The Obama Effect,Obama Effect The,2012,85,0,73000,25,25,46,0,103000,0,109076,16,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,
7940,177550100,Forces sp_ciales,Forces speciales,2011,107,0,10759,5,5,5,0,10759,1324882,11389,16,0,0,1,0,0,0,0,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,
7941,177560100,The Paperboy,Paperboy The,2012,107,0,102706,11,76,286,0,677200,2844953,717182,12,1,0,0,0,0,0,0,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,
7942,177620100,Dead Man Down,Dead Man Down,2012,118,0,5345250,2188,2188,5303,30000000,10895295,8704679,11297330,13,0,0,1,0,0,0,0,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,
7943,177640100,Brooklyn Brothers Beat the Best,Brooklyn Brothers Beat the Best The,2012,97,0,3850,1,3,4,0,8418,0,8911,31,0,0,1,0,0,0,0,,,,,,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7944,177650100,Teri Meri Kahaani,Teri Meri Kahni,2012,120,0,405926,94,94,188,0,671442,9800286,711087,17,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7945,177800100,The East,East The,2012,117,0,77031,4,195,777,6500000,2274649,753307,2358579,8,0,0,1,0,0,0,0,,,,,,,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
7946,177820100,Nobody Walks,Nobody Walks,2012,82,0,7269,2,7,20,0,25342,0,26833,12,0,0,1,0,0,0,0,,,,,,,,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,,,,,,
7947,177830100,Runaway Slave,Runaway Slave,2012,0,0,0,0,6,12,0,47813,0,50631,13,0,0,0,0,0,1,0,,,,,,,,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,,,,,,
7948,177890100,$upercapitalist,Supercapitalist,2012,101,0,8372,1,1,3,0,15919,0,16852,15,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,,,,
7949,177910100,Mon pire cauchemar,Mon pire cauchemar,2011,100,0,1142,1,4,10,0,21456,47388,22601,18,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7950,177950100,Planet of Snail,Planet of Snail,2011,87,0,2011,1,1,1,0,2011,2045,2124,15,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7951,177970100,Atlas Shrugged: Part II,Atlas Shrugged Part II,2012,112,1,1751572,1012,1012,2267,10000000,3336053,0,3533030,23,1,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,
7952,177990100,Disconnect,Disconnect,2012,115,0,123597,15,180,626,0,1436862,70448,1489876,10,0,0,1,0,0,0,0,,,,,,,,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,
7953,178000100,Storage 24,Storage 24,2012,87,0,0,0,1,0,0,72,626594,72,10,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,
7954,178090100,Least Among Saints,Least Among Saints,2012,105,0,15774,4,6,15,0,28026,0,29674,18,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,,,,,,
7955,178100100,Nitro Circus: The Movie 3D,Nitro Circus The Movie 3D,2012,85,0,1183701,800,800,1434,0,3377000,805062,3576394,26,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,
7956,178190100,Nous ne viellirons pas ensemble,Nous ne viellirons pas ensemble,1972,0,0,0,0,1,5,0,14104,0,14904,31,0,0,0,0,0,0,1,,,,,,,,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,,,,,,
7957,178230100,You've Been Trumped,You ve Been Trumped,2011,100,0,4497,1,5,27,0,28450,0,30129,19,0,0,0,0,0,1,0,,,,,,,,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7958,178240100,Death by China,Death by China,2012,79,0,5701,1,3,11,0,38492,0,40759,14,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,,,,,,
7959,178290100,The Hunger Games: Mockingjay - Part 1,Hunger Games Mockingjay Part 1 The,2014,123,1,121897634,4151,4151,30413,125000000,337135885,429516403,347438328,37,1,0,0,0,0,0,0,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,
7960,178300100,The Hunger Games: Mockingjay - Part 2,Hunger Games Mockingjay Part 2 The,2015,136,1,102665981,4175,4175,25500,160000000,281723902,368799525,281723902,37,1,0,0,0,0,0,0,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,
7961,178320100,Filly Brown,Filly Brown,2012,101,0,1478323,188,259,811,1250000,2850357,0,2955533,11,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,
7962,178370100,Nature Calls,Nature Calls,2012,79,0,382,2,2,2,0,646,0,683,12,0,0,1,0,0,0,0,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,
7963,178440100,Detropia,Detropia,2012,93,0,17414,1,24,79,0,390024,146,412767,8,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7964,178520100,Backwards,Backwards,2012,89,0,23190,5,9,15,0,61465,0,65088,9,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,,,,,,
7965,178540100,Need for Speed,Need for Speed,2014,130,0,17844939,3115,3115,12334,66000000,43568507,150601112,44955015,14,0,0,0,1,0,0,0,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
7966,178550100,My Uncle Rafael,My Uncle Rafael,2012,103,0,109747,14,14,25,0,234830,0,248693,15,0,0,0,0,1,0,0,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,
7967,178610100,The Revisionaries,Revisionaries The,2012,84,0,2608,1,5,14,0,22664,0,23907,17,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7968,178620100,The Citizen,Citizen The,2012,99,0,368,1,6,19,0,24296,24471,25189,11,0,0,1,0,0,0,0,,,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,
7969,178630100,Omerta,Omerta,2012,107,0,466164,80,85,305,0,2462588,0,2607989,6,0,0,0,0,1,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,,,,
7970,178640100,Cocktail,Cocktail (2012),2012,146,0,647956,96,96,192,0,1027121,19569638,1087765,8,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7971,178650100,Sedmikràsky,Sedmikrasky,1966,0,0,0,0,1,0,0,13692,0,14500,11,0,0,1,0,0,0,0,,,,,,,,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,,,,,,
7972,178660100,Wake in Fright,Wake in Fright,1971,114,0,0,0,5,11,0,49458,0,52376,14,1,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,
7973,178710100,Somewhere Between,Somewhere Between,2011,88,0,7799,1,6,51,0,213299,0,225207,17,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7974,179020100,Runner Runner,Runner Runner,2013,91,0,7706712,3026,3026,9541,30000000,19316646,41196034,20029436,13,0,0,1,0,0,0,0,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,
7975,179140100,En kongelig aff_re,kongelig affaere En,2012,137,0,38212,7,56,658,0,1546761,17436516,1618425,18,0,0,0,0,0,1,0,,,,,,,,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,
7976,179150100,Unconditional,Unconditional,2012,92,0,525192,312,312,543,0,741381,39752,785153,13,0,0,1,0,0,0,0,,,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,,,,,,
7977,179180100,Don't Stop Believin': Everyman's Journey,Dont Stop Believin Everymans Journey,2012,113,0,25573,23,26,53,0,61018,0,63267,40,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,
7978,179190100,Shut Up and Play the Hits,Shut Up and Play the Hits,2012,108,0,0,0,161,29,0,510334,135888,540464,25,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7979,179200100,A Place at the Table,Place at the Table A,2012,84,0,92257,35,35,167,0,231378,0,239909,20,0,0,0,0,0,1,0,,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,
7980,179210100,The Hobbit: The Battle of the Five Armies,Hobbit The Battle of the Five Armies The,2014,144,1,54724334,3875,3875,21623,250000000,255119788,700000000,262140157,41,1,0,0,0,0,0,0,,,,,,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
7981,179210100,The Hobbit: The Battle of the Five Armies,Hobbit The Battle of the Five Armies The,2014,144,1,54724334,3875,3875,21623,250000000,255119788,700000000,262140157,41,1,0,0,0,0,0,0,,,,,,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
7982,179270100,Les bien-aim_s,bien aimes Les,2011,135,0,25825,5,7,30,0,124405,0,131744,14,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7983,179290100,Hua Pi 2,Hua Pi Er,2012,131,1,0,0,4,4,0,33212,118495630,35170,8,1,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7984,179310100,About Cherry,About Cherry,2012,102,0,2760,3,3,3,0,3003,0,3178,12,0,0,1,0,0,0,0,,,,,,,,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7985,179360100,Ek Tha Tiger,Ek Tha Tiger,2012,133,0,1139340,118,119,237,0,2347774,60000000,2486395,12,0,0,1,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,,,,
7986,179380100,Na pude,Na pude,2009,80,0,19913,27,27,59,0,64918,0,68747,7,0,0,1,0,0,0,0,,,,,,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7987,179390100,Dreams of a Life,Dreams of a Life,2011,90,0,1543,1,1,1,0,6559,0,6938,16,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7988,179460100,All is Lost,All is Lost,2013,107,0,93583,6,483,2438,8500000,6263670,4123144,6493688,11,0,0,1,0,0,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,
7989,179470100,The Other Dream Team,Other Dream Team The,2012,91,0,19821,2,14,58,500000,134109,180335,142020,20,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,
7990,179490100,Avengers: Age of Ultron,Avengers Age of Ultron,2015,141,1,191271109,4276,4276,30109,250000000,459005868,945700000,459005868,23,1,0,0,0,0,0,0,,,,,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,
7991,179510100,The Family,Family The,2013,111,0,14034764,3091,3091,13485,30000000,36918811,14159730,38281119,10,1,0,0,0,0,0,0,,,,,,,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
